,UP_state
316,2.949999999999818
317,0.34999999999990905
318,0.7749999999996362
319,0.22499999999990905
320,1.125
321,1.050000000000182
322,2.25
323,1.074999999999818
324,2.424999999999727
325,0.625
326,0.375
327,1.4750000000003638
328,0.47499999999990905
329,0.3000000000001819
330,0.6999999999998181
331,2.175000000000182
332,6.25
333,3.875
334,0.0
335,2.925000000000182
336,3.625
337,0.75
338,0.7999999999997272
339,1.0
340,5.199999999999818
341,0.9250000000001819
342,107.25
343,4.449999999999818
344,2.974999999999909
345,0.7000000000002728
346,0.75
347,0.8000000000001819
348,0.650000000000091
349,0.4250000000001819
350,0.40000000000009095
351,0.974999999999909
352,0.974999999999909
353,10.424999999999727
354,0.3249999999998181
355,0.650000000000091
356,0.599999999999909
357,6.099999999999909
358,0.5750000000002728
359,7.0
360,1.0
361,0.04999999999972715
362,0.599999999999909
363,1.5
364,0.25
365,0.974999999999909
366,1.574999999999818
367,2.175000000000182
368,7.699999999999818
369,0.15000000000009095
370,1.75
371,0.7000000000002728
372,1.2250000000003638
373,0.7000000000002728
374,1.074999999999818
375,1.0750000000002728
376,0.20000000000027285
377,0.5499999999997272
378,2.900000000000091
379,0.5499999999997272
380,0.32500000000027285
381,1.775000000000091
382,2.474999999999909
383,1.875
384,0.8249999999998181
385,1.224999999999909
386,1.150000000000091
387,0.5249999999996362
388,0.125
389,0.1750000000001819
390,1.400000000000091
391,0.0
392,0.02500000000009095
393,1.650000000000091
394,0.34999999999990905
395,0.650000000000091
396,1.900000000000091
397,1.699999999999818
398,0.40000000000009095
399,0.375
400,0.40000000000009095
401,0.6499999999996362
402,4.224999999999909
403,3.425000000000182
404,2.574999999999818
405,0.5249999999996362
406,0.22499999999990905
407,0.9499999999998181
408,0.900000000000091
409,0.3000000000001819
410,0.4750000000003638
411,0.22499999999990905
412,1.224999999999909
413,0.4250000000001819
414,0.47499999999990905
415,0.3999999999996362
416,0.5749999999998181
417,0.22499999999990905
418,0.974999999999909
419,1.099999999999909
420,0.0500000000001819
421,6.350000000000364
422,1.224999999999909
423,3.599999999999909
424,0.42499999999972715
425,0.47499999999990905
426,0.625
427,0.20000000000027285
428,0.4250000000001819
429,1.375
430,2.449999999999818
431,0.6750000000001819
432,2.224999999999909
433,1.125
434,0.15000000000009095
435,0.024999999999636202
436,1.5
437,0.024999999999636202
438,0.27500000000009095
439,1.25
440,0.20000000000027285
441,2.0
442,0.599999999999909
443,0.4250000000001819
444,0.45000000000027285
445,0.1750000000001819
446,1.7749999999996362
447,0.8000000000001819
448,0.47499999999990905
449,0.5500000000001819
450,0.525000000000091
451,0.3249999999998181
452,0.3000000000001819
453,0.875
454,3.375
455,0.22499999999990905
456,1.775000000000091
457,0.875
458,1.224999999999909
459,0.75
460,0.900000000000091
461,1.400000000000091
462,4.75
463,0.6999999999998181
464,3.074999999999818
465,2.825000000000273
466,0.7000000000002728
467,1.2250000000003638
468,0.75
469,0.125
470,1.650000000000091
471,0.47499999999990905
472,3.475000000000364
473,0.125
474,2.074999999999818
475,0.4499999999998181
476,1.025000000000091
477,0.5
478,0.6749999999997272
479,0.125
480,1.0
481,1.074999999999818
482,1.175000000000182
483,1.550000000000182
484,0.775000000000091
485,0.6749999999997272
486,0.8000000000001819
487,0.22499999999990905
488,0.875
489,0.0
490,2.025000000000091
491,1.3250000000002728
492,0.22499999999990905
493,0.6750000000001819
494,0.525000000000091
495,1.25
496,2.175000000000182
497,1.699999999999818
498,1.0
499,1.449999999999818
500,1.349999999999909
501,0.525000000000091
502,1.2000000000002728
503,0.5749999999998181
504,0.875
505,1.050000000000182
506,0.04999999999972715
507,0.3000000000001819
508,0.22499999999990905
509,1.4750000000003638
510,0.974999999999909
511,0.6750000000001819
512,0.724999999999909
513,0.22499999999990905
514,0.599999999999909
515,0.6000000000003638
516,1.349999999999909
517,1.550000000000182
518,0.7000000000002728
519,2.800000000000182
520,3.199999999999818
521,3.050000000000182
522,8.125
523,2.475000000000364
524,1.400000000000091
525,0.3000000000001819
526,0.4499999999998181
527,0.34999999999990905
528,0.625
529,0.4499999999998181
530,0.5
531,0.15000000000009095
532,1.375
533,0.04999999999972715
534,1.900000000000091
535,2.424999999999727
536,2.675000000000182
537,3.375
538,5.5
539,3.300000000000182
540,0.6750000000001819
541,6.400000000000091
542,1.324999999999818
543,5.325000000000273
544,2.099999999999909
545,2.899999999999636
546,0.75
547,2.275000000000091
548,7.875
549,1.324999999999818
550,4.449999999999818
551,0.3249999999998181
552,0.32500000000027285
553,0.5
554,3.324999999999818
555,0.1000000000003638
556,1.25
557,1.449999999999818
558,0.775000000000091
559,1.525000000000091
560,1.625
561,7.399999999999636
562,8.975000000000364
563,0.1499999999996362
564,11.599999999999454
565,8.174999999999272
566,2.125
567,24.475000000000364
568,6.650000000000546
569,7.625
570,6.949999999999818
571,2.375
572,0.5
573,3.25
574,2.149999999999636
575,1.6000000000003638
576,2.1749999999992724
577,2.925000000000182
578,0.6750000000001819
579,1.8500000000003638
580,1.175000000000182
581,0.25
582,0.1500000000005457
583,2.0250000000005457
584,0.1750000000001819
585,0.2250000000003638
586,1.0999999999994543
587,0.6999999999998181
588,0.1500000000005457
589,0.25
590,0.3000000000001819
591,0.6999999999998181
592,1.2999999999992724
593,0.125
594,0.4749999999994543
595,0.9749999999994543
596,0.75
597,1.0250000000005457
598,0.625
599,0.049999999999272404
600,1.375
601,0.5
602,0.9750000000003638
603,0.025000000000545697
604,0.6499999999996362
605,0.2249999999994543
606,1.949999999999818
607,0.8999999999996362
608,1.125
609,0.6499999999996362
610,0.7250000000003638
611,0.0
612,0.6750000000001819
613,0.0749999999998181
614,0.6000000000003638
615,9.275000000000546
616,0.25
617,19.550000000000182
618,5.875
619,4.300000000000182
620,1.574999999999818
621,0.0500000000001819
622,2.5999999999994543
623,1.824999999999818
624,6.025000000000546
625,1.8500000000003638
626,0.3999999999996362
627,1.175000000000182
628,3.725000000000364
629,5.275000000000546
630,3.2000000000007276
631,3.9500000000007276
632,0.6499999999996362
633,0.1500000000005457
634,1.1500000000005457
635,0.3999999999996362
636,0.6750000000001819
637,0.1750000000001819
638,0.1999999999998181
639,0.024999999999636202
640,1.0
641,1.1749999999992724
642,0.8249999999998181
643,0.0
644,2.875
645,0.9499999999998181
646,1.75
647,3.324999999999818
648,1.199999999999818
649,3.199999999999818
650,0.625
651,2.5
652,0.75
653,1.074999999999818
654,0.5250000000005457
655,3.625
656,0.7250000000003638
657,0.5500000000001819
658,1.3500000000003638
659,1.300000000000182
660,1.875
661,2.175000000000182
662,0.3000000000001819
663,0.3249999999998181
664,0.5749999999998181
665,0.4249999999992724
666,0.375
667,1.25
668,0.1750000000001819
669,0.5249999999996362
670,0.3000000000001819
671,0.6000000000003638
672,2.899999999999636
673,0.6999999999998181
674,1.2749999999996362
675,0.0750000000007276
676,0.1499999999996362
677,1.925000000000182
678,0.3000000000001819
679,0.9499999999998181
680,0.5500000000001819
681,0.2250000000003638
682,0.2000000000007276
683,0.8000000000001819
684,0.3499999999994543
685,0.375
686,0.1499999999996362
687,0.1750000000001819
688,0.25
689,0.1750000000001819
690,0.4000000000005457
691,0.5
692,0.2749999999996362
693,0.1999999999998181
694,0.7249999999994543
695,0.5250000000005457
696,0.3999999999996362
697,0.1499999999996362
698,0.125
699,0.5
700,0.1750000000001819
701,0.4500000000007276
702,0.2249999999994543
703,0.0500000000001819
704,0.4000000000005457
705,0.5
706,0.1750000000001819
707,1.074999999999818
708,1.2249999999994543
709,0.5749999999998181
710,1.0999999999994543
711,0.125
712,0.375
713,1.1499999999996362
714,0.7250000000003638
715,0.6500000000005457
716,1.0249999999996362
717,0.4000000000005457
718,0.6750000000001819
719,1.199999999999818
720,1.925000000000182
721,70.79999999999927
722,4.599999999999454
723,0.8999999999996362
724,1.2749999999996362
725,2.0250000000005457
726,1.0250000000005457
727,0.8000000000001819
728,5.5
729,0.5749999999998181
730,0.375
731,0.3000000000001819
732,0.125
733,0.1999999999998181
734,3.0
735,7.125
736,4.399999999999636
737,1.324999999999818
738,0.4250000000001819
739,2.8250000000007276
740,0.1999999999998181
741,2.899999999999636
742,2.5750000000007276
743,4.849999999999454
744,3.949999999999818
745,10.675000000000182
746,2.225000000000364
747,3.7249999999994543
748,5.299999999999272
749,1.2250000000003638
750,4.175000000000182
751,0.025000000000545697
752,1.6499999999996362
753,8.475000000000364
754,0.3499999999994543
755,0.2999999999992724
756,1.625
757,3.300000000000182
758,1.5250000000005457
759,4.175000000000182
760,2.9000000000005457
761,1.7749999999996362
762,1.925000000000182
763,1.0250000000005457
764,0.4499999999998181
765,1.175000000000182
766,0.9750000000003638
767,5.125
768,1.550000000000182
769,0.1750000000001819
770,2.824999999999818
771,1.925000000000182
772,3.725000000000364
773,1.675000000000182
774,1.125
775,0.6000000000003638
776,1.199999999999818
777,1.875
778,1.7999999999992724
779,1.7250000000003638
780,3.100000000000364
781,0.5749999999998181
782,1.0250000000005457
783,0.5749999999998181
784,3.425000000000182
785,0.1499999999996362
786,0.2999999999992724
787,0.7750000000005457
788,1.7749999999996362
789,0.8500000000003638
790,0.7749999999996362
791,0.8000000000001819
792,0.8249999999998181
793,1.25
794,1.5
795,0.5500000000001819
796,1.125
797,1.3999999999996362
798,0.8000000000001819
799,0.3999999999996362
800,1.875
801,11.524999999999636
802,8.125
803,7.475000000000364
804,7.025000000000546
805,1.1000000000003638
806,1.925000000000182
807,0.0999999999994543
808,2.0999999999994543
809,0.375
810,0.6999999999998181
811,0.3249999999998181
812,1.175000000000182
813,0.2249999999994543
814,0.024999999999636202
815,1.6500000000005457
816,0.1499999999996362
817,1.3499999999994543
818,1.625
819,1.1000000000003638
820,1.5750000000007276
821,1.175000000000182
822,1.0999999999994543
823,1.2249999999994543
824,0.025000000000545697
825,0.2000000000007276
826,2.175000000000182
827,0.5249999999996362
828,3.550000000000182
829,0.8500000000003638
830,0.5249999999996362
831,0.3500000000003638
832,0.8500000000003638
833,0.049999999999272404
834,2.074999999999818
835,0.024999999999636202
836,0.3499999999994543
837,1.25
838,0.3999999999996362
839,0.5749999999998181
840,1.824999999999818
841,0.6000000000003638
842,1.425000000000182
843,1.3999999999996362
844,0.8000000000001819
845,0.024999999999636202
846,1.925000000000182
847,6.149999999999636
848,1.875
849,1.800000000000182
850,2.7750000000005457
851,0.75
852,2.5999999999994543
853,6.675000000000182
854,0.5249999999996362
855,1.1749999999992724
856,0.9749999999994543
857,0.8249999999998181
858,0.2749999999996362
859,0.3000000000001819
860,1.1749999999992724
861,1.0249999999996362
862,0.3499999999994543
863,3.324999999999818
864,0.9250000000001819
865,0.7750000000005457
866,0.8500000000003638
867,0.6499999999996362
868,1.324999999999818
869,0.6750000000001819
870,4.774999999999636
871,3.699999999999818
872,1.625
873,1.324999999999818
874,0.3249999999998181
875,0.6499999999996362
876,1.0
877,0.3500000000003638
878,0.4499999999998181
879,0.7249999999994543
880,0.3499999999994543
881,0.0500000000001819
882,1.699999999999818
883,0.8249999999998181
884,0.3000000000001819
885,0.75
886,1.699999999999818
887,0.5499999999992724
888,0.625
889,0.7749999999996362
890,0.2750000000005457
891,0.4500000000007276
892,0.4749999999994543
893,0.25
894,0.8500000000003638
895,0.4749999999994543
896,0.1499999999996362
897,3.125
898,1.300000000000182
899,2.149999999999636
900,1.6000000000003638
901,2.25
902,1.175000000000182
903,0.9499999999998181
904,1.050000000000182
905,1.125
906,2.3250000000007276
907,0.3999999999996362
908,1.375
909,0.4000000000005457
910,0.6999999999998181
911,2.0250000000005457
912,38.225000000000364
913,1.2250000000003638
914,12.800000000000182
915,0.6750000000001819
916,2.324999999999818
917,0.125
918,0.8500000000003638
919,6.475000000000364
920,1.3999999999996362
921,0.0749999999998181
922,0.1999999999998181
923,2.2249999999994543
924,0.7749999999996362
925,0.8499999999994543
926,1.125
927,1.375
928,4.75
929,10.074999999999818
930,6.924999999999272
931,2.649999999999636
932,7.574999999999818
933,0.7750000000005457
934,3.8499999999994543
935,1.125
936,0.7250000000003638
937,2.5250000000005457
938,3.25
939,4.225000000000364
940,5.274999999999636
941,4.449999999999818
942,9.449999999999818
943,2.024999999999636
944,2.625
945,0.0
946,0.375
947,9.974999999999454
948,8.200000000000728
949,12.025000000000546
950,3.699999999999818
951,1.699999999999818
952,8.275000000000546
953,1.074999999999818
954,0.5
955,4.925000000000182
956,9.425000000000182
957,3.774999999999636
958,21.449999999999818
959,2.4500000000007276
960,3.5
961,0.3000000000001819
962,15.925000000000182
963,0.5500000000001819
964,11.024999999999636
965,10.625
966,2.375
967,11.800000000000182
968,1.7000000000007276
969,1.7000000000007276
970,3.949999999999818
971,6.399999999999636
972,1.1499999999996362
973,1.199999999999818
974,2.600000000000364
975,4.75
976,14.324999999999818
977,1.8500000000003638
978,2.600000000000364
979,11.650000000000546
980,0.024999999999636202
981,1.800000000000182
982,17.25
983,1.0
984,6.474999999999454
985,5.549999999999272
986,1.375
987,11.224999999999454
988,0.75
989,0.4000000000005457
990,8.350000000000364
991,8.299999999999272
992,0.125
993,0.4250000000001819
994,0.7750000000005457
995,0.5750000000007276
996,4.675000000000182
997,4.425000000000182
998,0.6999999999998181
999,1.6000000000003638
1000,1.7250000000003638
1001,1.75
1002,0.3999999999996362
1003,1.8999999999996362
1004,0.1999999999998181
1005,3.225000000000364
1006,0.4749999999994543
1007,1.75
1008,0.2749999999996362
1009,6.574999999999818
1010,0.3249999999998181
1011,0.5500000000001819
1012,9.824999999999818
1013,1.25
1014,7.375
1015,0.0500000000001819
1016,1.300000000000182
1017,0.4750000000003638
1018,2.574999999999818
1019,0.3999999999996362
1020,2.1500000000005457
1021,2.600000000000364
1022,8.975000000000364
1023,5.225000000000364
1024,4.050000000000182
1025,0.9750000000003638
1026,1.625
1027,3.550000000000182
1028,1.1000000000003638
1029,7.399999999999636
1030,5.125
1031,4.425000000000182
1032,0.1749999999992724
1033,0.5500000000001819
1034,0.9249999999992724
1035,0.2000000000007276
1036,0.25
1037,0.6499999999996362
1038,1.074999999999818
1039,1.875
1040,0.9499999999998181
1041,1.5
1042,1.7249999999994543
1043,3.824999999999818
1044,1.050000000000182
1045,1.574999999999818
1046,0.4750000000003638
1047,0.8500000000003638
1048,1.625
1049,4.824999999999818
1050,0.125
1051,0.0
1052,1.9000000000005457
1053,0.7249999999994543
1054,0.0749999999998181
1055,0.5500000000001819
1056,0.8249999999998181
1057,3.425000000000182
1058,0.1750000000001819
1059,2.699999999999818
1060,0.8500000000003638
1061,0.3499999999994543
1062,0.1499999999996362
1063,0.3250000000007276
1064,0.3999999999996362
1065,1.574999999999818
1066,0.4250000000001819
1067,0.4250000000001819
1068,0.6000000000003638
1069,0.3000000000001819
1070,0.5500000000001819
1071,1.199999999999818
1072,0.5999999999994543
1073,0.25
1074,0.3249999999998181
1075,1.1499999999996362
1076,0.2249999999994543
1077,2.4000000000005457
1078,1.1000000000003638
1079,10.225000000000364
1080,2.125
1081,0.6500000000005457
1082,6.024999999999636
1083,2.0999999999994543
1084,1.1499999999996362
1085,3.100000000000364
1086,0.875
1087,0.6000000000003638
1088,0.3249999999998181
1089,0.9250000000001819
1090,0.8500000000003638
1091,0.8500000000003638
1092,1.074999999999818
1093,0.2749999999996362
1094,0.0749999999998181
1095,0.2249999999994543
1096,1.675000000000182
1097,0.5
1098,8.824999999999818
1099,9.475000000000364
1100,0.375
1101,3.975000000000364
1102,0.3000000000001819
1103,3.0250000000005457
1104,0.4499999999998181
1105,1.824999999999818
1106,0.5249999999996362
1107,0.6750000000001819
1108,3.149999999999636
1109,9.774999999999636
1110,5.099999999999454
1111,11.174999999999272
1112,1.949999999999818
1113,1.324999999999818
1114,2.8499999999994543
1115,0.875
1116,4.100000000000364
1117,10.550000000000182
1118,0.7750000000005457
1119,0.0
1120,0.5999999999994543
1121,0.1750000000001819
1122,2.725000000000364
1123,80.85000000000036
1124,3.75
1125,10.25
1126,4.399999999999636
1127,0.125
1128,3.925000000000182
1129,0.024999999999636202
1130,1.0750000000007276
1131,1.175000000000182
1132,0.625
1133,1.7250000000003638
1134,6.074999999999818
1135,6.925000000000182
1136,4.550000000000182
1137,9.074999999999818
1138,0.4250000000001819
1139,4.0
1140,6.675000000000182
1141,8.524999999999636
1142,0.625
1143,4.049999999999272
1144,2.774999999999636
1145,2.5
1146,1.2250000000003638
1147,1.699999999999818
1148,1.125
1149,1.175000000000182
1150,1.7249999999994543
1151,0.1999999999998181
1152,0.375
1153,0.1749999999992724
1154,0.3500000000003638
1155,0.0
1156,0.2749999999996362
1157,0.5249999999996362
1158,2.75
1159,1.625
1160,2.324999999999818
1161,1.0249999999996362
1162,1.6500000000005457
1163,0.8249999999998181
1164,0.5999999999994543
1165,1.375
1166,1.2999999999992724
1167,0.6750000000001819
1168,0.0500000000001819
1169,2.824999999999818
1170,0.75
1171,4.050000000000182
1172,0.8499999999994543
1173,0.9500000000007276
1174,1.699999999999818
1175,0.625
1176,0.7249999999994543
1177,0.7749999999996362
1178,3.225000000000364
1179,0.25
1180,1.875
1181,0.4499999999998181
1182,0.625
1183,0.1750000000001819
1184,0.6000000000003638
1185,0.75
1186,0.6749999999992724
1187,0.3499999999994543
1188,0.3000000000001819
1189,0.5500000000001819
1190,0.125
1191,2.199999999999818
1192,1.875
1193,0.6499999999996362
1194,1.7749999999996362
1195,0.3249999999998181
1196,0.75
1197,3.3250000000007276
1198,0.4499999999998181
1199,0.4000000000005457
1200,0.0500000000001819
1201,1.0499999999992724
1202,0.025000000000545697
1203,0.8999999999996362
1204,0.3499999999994543
1205,1.324999999999818
1206,0.9250000000001819
1207,0.4499999999998181
1208,0.9250000000001819
1209,1.324999999999818
1210,0.625
1211,0.6999999999998181
1212,0.125
1213,1.2250000000003638
1214,1.1000000000003638
1215,1.074999999999818
1216,1.4000000000005457
1217,0.1000000000003638
1218,0.2750000000005457
1219,0.2250000000003638
1220,0.4499999999998181
1221,0.3000000000001819
1222,1.8500000000003638
1223,0.4000000000005457
1224,0.5249999999996362
1225,0.6000000000003638
1226,1.2250000000003638
1227,0.3499999999994543
1228,0.4500000000007276
1229,0.4250000000001819
1230,1.5750000000007276
1231,0.8500000000003638
1232,0.3000000000001819
1233,0.7749999999996362
1234,0.4000000000005457
1235,1.574999999999818
1236,1.1499999999996362
1237,1.125
1238,0.25
1239,0.5
1240,0.5500000000001819
1241,1.125
1242,1.1000000000003638
1243,0.025000000000545697
1244,0.4499999999998181
1245,1.824999999999818
1246,0.049999999999272404
1247,0.9250000000001819
1248,0.5500000000001819
1249,0.5749999999998181
1250,0.3249999999998181
1251,0.9250000000001819
1252,0.25
1253,0.0
1254,0.0
1255,2.7249999999994543
1256,0.7750000000005457
1257,1.1500000000005457
1258,0.0
1259,0.5749999999998181
1260,0.4250000000001819
1261,0.1999999999998181
1262,0.5499999999992724
1263,78.19999999999982
1264,6.524999999999636
1265,1.050000000000182
1266,0.9250000000001819
1267,2.850000000000364
1268,40.150000000000546
1269,4.775000000000546
1270,0.75
1271,1.3999999999996362
1272,5.574999999999818
1273,3.949999999999818
1274,5.150000000000546
1275,0.0
1276,2.949999999999818
1277,0.9499999999998181
1278,1.2749999999996362
1279,0.9749999999994543
1280,1.4749999999994543
1281,1.7249999999994543
1282,2.199999999999818
1283,4.400000000000546
1284,0.0
1285,1.3999999999996362
1286,0.375
1287,0.4250000000001819
1288,0.3000000000001819
1289,0.125
1290,0.4249999999992724
1291,0.2249999999994543
1292,0.25
1293,2.125
1294,1.625
1295,1.199999999999818
1296,0.5749999999998181
1297,0.5250000000005457
1298,0.5249999999996362
1299,0.5750000000007276
1300,0.7999999999992724
1301,0.25
1302,1.0
1303,0.2749999999996362
1304,1.675000000000182
1305,0.2999999999992724
1306,2.475000000000364
1307,1.300000000000182
1308,0.375
1309,2.375
1310,0.3499999999994543
1311,0.7999999999992724
1312,1.375
1313,1.8500000000003638
1314,0.6750000000001819
1315,0.4250000000001819
1316,1.7749999999996362
1317,1.2250000000003638
1318,0.8249999999998181
1319,1.7250000000003638
1320,0.0500000000001819
1321,0.3499999999994543
1322,0.0999999999994543
1323,0.8000000000001819
1324,5.474999999999454
1325,0.6000000000003638
1326,0.4250000000001819
1327,0.625
1328,1.300000000000182
1329,0.7749999999996362
1330,0.1750000000001819
1331,0.7999999999992724
1332,0.6499999999996362
1333,0.5500000000001819
1334,0.7749999999996362
1335,3.050000000000182
1336,0.4000000000005457
1337,0.375
1338,0.6500000000005457
1339,0.5249999999996362
1340,0.1750000000001819
1341,0.25
1342,0.5
1343,0.4500000000007276
1344,0.1000000000003638
1345,0.875
1346,2.574999999999818
1347,1.25
1348,0.5749999999998181
1349,0.7750000000005457
1350,0.6499999999996362
1351,0.9250000000001819
1352,0.2749999999996362
1353,1.1499999999996362
1354,0.6999999999998181
1355,1.3500000000003638
1356,0.0500000000001819
1357,0.5249999999996362
1358,0.9250000000001819
1359,2.0750000000007276
1360,2.850000000000364
1361,0.8000000000001819
1362,1.4749999999994543
1363,1.5249999999996362
1364,0.6000000000003638
1365,0.4749999999994543
1366,0.9000000000005457
1367,1.949999999999818
1368,0.625
1369,2.1500000000005457
1370,3.5
1371,0.3249999999998181
1372,3.899999999999636
1373,4.824999999999818
1374,0.875
1375,0.25
1376,0.1999999999998181
1377,0.5999999999994543
1378,0.5500000000001819
1379,1.125
1380,1.1749999999992724
1381,1.0249999999996362
1382,0.2249999999994543
1383,1.0999999999994543
1384,1.800000000000182
1385,1.3499999999994543
1386,0.6750000000001819
1387,0.3249999999998181
1388,0.4750000000003638
1389,0.125
1390,0.1999999999998181
1391,0.1999999999998181
1392,0.4749999999994543
1393,0.5
1394,4.699999999999818
1395,1.5999999999994543
1396,2.050000000000182
1397,1.0
1398,0.2000000000007276
1399,0.3000000000001819
1400,0.9749999999994543
